 LAMMPS data file via lmpdata.f95
  
    6912 atoms
       4 atom types
  
     0.289     71.591 xlo xhi
     0.289     71.591 ylo yhi
     0.289     71.591 zlo zhi
  
 Atoms
  
       1        2      0.000      0.000      0.000
       2        2      2.971      2.971      0.000
       3        2      0.000      2.971      2.971
       4        3      2.971      0.000      2.971
       5        4      5.942      0.000      0.000
       6        4      8.913      2.971      0.000
       7        3      5.942      2.971      2.971
       8        1      8.913      0.000      2.971
       9        1     11.884      0.000      0.000
      10        3     14.855      2.971      0.000
      11        4     11.884      2.971      2.971
      12        3     14.855      0.000      2.971
      13        4     17.826      0.000      0.000
      14        3     20.797      2.971      0.000
      15        4     17.826      2.971      2.971
      16        2     20.797      0.000      2.971
      17        1     23.767      0.000      0.000
      18        2     26.738      2.971      0.000
      19        3     23.767      2.971      2.971
      20        3     26.738      0.000      2.971
      21        4     29.709      0.000      0.000
      22        4     32.680      2.971      0.000
      23        3     29.709      2.971      2.971
      24        2     32.680      0.000      2.971
      25        4     35.651      0.000      0.000
      26        2     38.622      2.971      0.000
      27        4     35.651      2.971      2.971
      28        3     38.622      0.000      2.971
      29        2     41.593      0.000      0.000
      30        2     44.564      2.971      0.000
      31        1     41.593      2.971      2.971
      32        4     44.564      0.000      2.971
      33        1     47.535      0.000      0.000
      34        1     50.506      2.971      0.000
      35        1     47.535      2.971      2.971
      36        2     50.506      0.000      2.971
      37        2     53.477      0.000      0.000
      38        3     56.448      2.971      0.000
      39        4     53.477      2.971      2.971
      40        3     56.448      0.000      2.971
      41        2     59.419      0.000      0.000
      42        1     62.390      2.971      0.000
      43        2     59.419      2.971      2.971
      44        2     62.390      0.000      2.971
      45        1     65.361      0.000      0.000
      46        2     68.331      2.971      0.000
      47        4     65.361      2.971      2.971
      48        4     68.331      0.000      2.971
      49        4      0.000      5.942      0.000
      50        1      2.971      8.913      0.000
      51        3      0.000      8.913      2.971
      52        3      2.971      5.942      2.971
      53        4      5.942      5.942      0.000
      54        1      8.913      8.913      0.000
      55        1      5.942      8.913      2.971
      56        4      8.913      5.942      2.971
      57        4     11.884      5.942      0.000
      58        4     14.855      8.913      0.000
      59        1     11.884      8.913      2.971
      60        3     14.855      5.942      2.971
      61        4     17.826      5.942      0.000
      62        1     20.797      8.913      0.000
      63        2     17.826      8.913      2.971
      64        2     20.797      5.942      2.971
      65        2     23.767      5.942      0.000
      66        1     26.738      8.913      0.000
      67        2     23.767      8.913      2.971
      68        1     26.738      5.942      2.971
      69        4     29.709      5.942      0.000
      70        1     32.680      8.913      0.000
      71        2     29.709      8.913      2.971
      72        3     32.680      5.942      2.971
      73        3     35.651      5.942      0.000
      74        2     38.622      8.913      0.000
      75        1     35.651      8.913      2.971
      76        2     38.622      5.942      2.971
      77        1     41.593      5.942      0.000
      78        1     44.564      8.913      0.000
      79        2     41.593      8.913      2.971
      80        3     44.564      5.942      2.971
      81        2     47.535      5.942      0.000
      82        4     50.506      8.913      0.000
      83        4     47.535      8.913      2.971
      84        4     50.506      5.942      2.971
      85        3     53.477      5.942      0.000
      86        2     56.448      8.913      0.000
      87        3     53.477      8.913      2.971
      88        3     56.448      5.942      2.971
      89        2     59.419      5.942      0.000
      90        3     62.390      8.913      0.000
      91        4     59.419      8.913      2.971
      92        4     62.390      5.942      2.971
      93        1     65.361      5.942      0.000
      94        4     68.331      8.913      0.000
      95        3     65.361      8.913      2.971
      96        3     68.331      5.942      2.971
      97        4      0.000     11.884      0.000
      98        4      2.971     14.855      0.000
      99        4      0.000     14.855      2.971
     100        1      2.971     11.884      2.971
     101        1      5.942     11.884      0.000
     102        1      8.913     14.855      0.000
     103        4      5.942     14.855      2.971
     104        4      8.913     11.884      2.971
     105        2     11.884     11.884      0.000
     106        4     14.855     14.855      0.000
     107        2     11.884     14.855      2.971
     108        1     14.855     11.884      2.971
     109        1     17.826     11.884      0.000
     110        3     20.797     14.855      0.000
     111        4     17.826     14.855      2.971
     112        1     20.797     11.884      2.971
     113        4     23.767     11.884      0.000
     114        3     26.738     14.855      0.000
     115        4     23.767     14.855      2.971
     116        3     26.738     11.884      2.971
     117        2     29.709     11.884      0.000
     118        1     32.680     14.855      0.000
     119        1     29.709     14.855      2.971
     120        2     32.680     11.884      2.971
     121        4     35.651     11.884      0.000
     122        3     38.622     14.855      0.000
     123        4     35.651     14.855      2.971
     124        1     38.622     11.884      2.971
     125        4     41.593     11.884      0.000
     126        4     44.564     14.855      0.000
     127        3     41.593     14.855      2.971
     128        1     44.564     11.884      2.971
     129        4     47.535     11.884      0.000
     130        3     50.506     14.855      0.000
     131        2     47.535     14.855      2.971
     132        1     50.506     11.884      2.971
     133        2     53.477     11.884      0.000
     134        2     56.448     14.855      0.000
     135        1     53.477     14.855      2.971
     136        4     56.448     11.884      2.971
     137        4     59.419     11.884      0.000
     138        1     62.390     14.855      0.000
     139        2     59.419     14.855      2.971
     140        4     62.390     11.884      2.971
     141        2     65.361     11.884      0.000
     142        2     68.331     14.855      0.000
     143        2     65.361     14.855      2.971
     144        1     68.331     11.884      2.971
     145        1      0.000     17.826      0.000
     146        2      2.971     20.797      0.000
     147        1      0.000     20.797      2.971
     148        3      2.971     17.826      2.971
     149        3      5.942     17.826      0.000
     150        1      8.913     20.797      0.000
     151        3      5.942     20.797      2.971
     152        3      8.913     17.826      2.971
     153        3     11.884     17.826      0.000
     154        2     14.855     20.797      0.000
     155        1     11.884     20.797      2.971
     156        3     14.855     17.826      2.971
     157        2     17.826     17.826      0.000
     158        1     20.797     20.797      0.000
     159        2     17.826     20.797      2.971
     160        4     20.797     17.826      2.971
     161        4     23.767     17.826      0.000
     162        4     26.738     20.797      0.000
     163        4     23.767     20.797      2.971
     164        4     26.738     17.826      2.971
     165        2     29.709     17.826      0.000
     166        3     32.680     20.797      0.000
     167        1     29.709     20.797      2.971
     168        1     32.680     17.826      2.971
     169        4     35.651     17.826      0.000
     170        4     38.622     20.797      0.000
     171        4     35.651     20.797      2.971
     172        1     38.622     17.826      2.971
     173        2     41.593     17.826      0.000
     174        1     44.564     20.797      0.000
     175        1     41.593     20.797      2.971
     176        4     44.564     17.826      2.971
     177        2     47.535     17.826      0.000
     178        3     50.506     20.797      0.000
     179        2     47.535     20.797      2.971
     180        3     50.506     17.826      2.971
     181        1     53.477     17.826      0.000
     182        3     56.448     20.797      0.000
     183        3     53.477     20.797      2.971
     184        3     56.448     17.826      2.971
     185        3     59.419     17.826      0.000
     186        1     62.390     20.797      0.000
     187        1     59.419     20.797      2.971
     188        4     62.390     17.826      2.971
     189        4     65.361     17.826      0.000
     190        4     68.331     20.797      0.000
     191        3     65.361     20.797      2.971
     192        2     68.331     17.826      2.971
     193        1      0.000     23.767      0.000
     194        4      2.971     26.738      0.000
     195        2      0.000     26.738      2.971
     196        2      2.971     23.767      2.971
     197        4      5.942     23.767      0.000
     198        4      8.913     26.738      0.000
     199        1      5.942     26.738      2.971
     200        2      8.913     23.767      2.971
     201        2     11.884     23.767      0.000
     202        2     14.855     26.738      0.000
     203        4     11.884     26.738      2.971
     204        2     14.855     23.767      2.971
     205        3     17.826     23.767      0.000
     206        2     20.797     26.738      0.000
     207        3     17.826     26.738      2.971
     208        1     20.797     23.767      2.971
     209        4     23.767     23.767      0.000
     210        2     26.738     26.738      0.000
     211        1     23.767     26.738      2.971
     212        3     26.738     23.767      2.971
     213        4     29.709     23.767      0.000
     214        1     32.680     26.738      0.000
     215        2     29.709     26.738      2.971
     216        4     32.680     23.767      2.971
     217        4     35.651     23.767      0.000
     218        2     38.622     26.738      0.000
     219        3     35.651     26.738      2.971
     220        4     38.622     23.767      2.971
     221        2     41.593     23.767      0.000
     222        4     44.564     26.738      0.000
     223        3     41.593     26.738      2.971
     224        1     44.564     23.767      2.971
     225        3     47.535     23.767      0.000
     226        4     50.506     26.738      0.000
     227        4     47.535     26.738      2.971
     228        2     50.506     23.767      2.971
     229        4     53.477     23.767      0.000
     230        4     56.448     26.738      0.000
     231        4     53.477     26.738      2.971
     232        2     56.448     23.767      2.971
     233        2     59.419     23.767      0.000
     234        3     62.390     26.738      0.000
     235        3     59.419     26.738      2.971
     236        4     62.390     23.767      2.971
     237        4     65.361     23.767      0.000
     238        2     68.331     26.738      0.000
     239        1     65.361     26.738      2.971
     240        2     68.331     23.767      2.971
     241        3      0.000     29.709      0.000
     242        3      2.971     32.680      0.000
     243        1      0.000     32.680      2.971
     244        1      2.971     29.709      2.971
     245        1      5.942     29.709      0.000
